,name,stda_alpha(bohr),stda_alpha(A^3),gfn2_alpha(A^3),dft_alpha(A^3)
0,44024074,103.697394920011,15.366398466221831,27.064020745398285,29.764381106982302
1,42077092,45.8549661737906,6.795018162463161,24.46347879080775,24.706836911117982
2,23522360,3.09327567103037,0.4583770553116354,20.490623861041307,19.97233538583628
3,23512851,26.545382214844103,3.9336274635066735,17.86001478397866,17.140525553343835
4,23517543,27.9016218259353,4.134601830276224,17.257428768439222,17.140525553343835
5,23520509,42.825380350736204,6.346078987273844,22.095950774572096,22.68559744930758
6,23524863,47.1443865046939,6.986090914198066,21.500814152653238,21.818716888340507
7,23521347,52.5245183270795,7.783345748298276,21.917673601237922,22.112122616667826
8,23518972,59.3093170936836,8.788751153527505,22.88175325624196,23.71548119267872
9,23514511,85.12775881621451,12.614656940180746,23.69976353672305,24.21930921101855
10,23504124,58.558737561963206,8.677526525619518,20.217132676062434,21.08816626174774
11,33755351,7.176619263510059,1.0634673255632383,18.066579825956648,17.87552172127489
12,23432526,14.6951149477822,2.1775956085371053,16.624929297973267,15.965420792921801
13,23434930,63.075484707697704,9.346840701410184,16.085281330300134,25.026915887475056
14,23448266,81.38376457248671,12.05985315317394,23.76828385084785,25.873050588863435
15,10442312,22.154404420892895,3.2829504191100143,17.259165345070677,16.488512823727575
16,10442249,5.08213438627739,0.753096084030515,15.651411758708033,14.621385461644644
17,10442546,9.282627268218311,1.3755461217409304,19.748319074965387,18.93207871267579
18,10444168,80.4601143599907,11.922982046435225,26.75673114691734,27.144475411615144
19,10441751,20.9368187326753,3.102522483901489,15.160333256556996,14.310197567964153
20,14576427,65.2004812829652,9.661733318916196,22.59680931948266,24.97653308564108
21,14586515,8.40924066656811,1.2461233281753954,16.1054380074668,15.212642459637573
22,11514036,54.496454797394705,8.075557154151934,23.913669501112967,23.905157623112537
23,11506521,23.209759559081302,3.4393382202624623,19.478226061785506,19.20325673431164
24,11506551,37.4404652614845,5.54811534477308,21.097993130876038,20.661394293271645
25,11521392,58.8058577887329,8.714146036423385,25.405618217460198,25.6922652411062
26,11514234,11.5705094535165,1.7145759433693428,22.117174233475236,20.45245385037189
27,11521104,53.929295338780406,7.991512629777174,17.557095004448552,18.257838276368066
28,57531903,66.0880329473151,9.793255162297891,17.67852792979824,18.6623825381527
29,57528205,41.971259118232005,6.219511032435209,22.859873931806717,23.28278183575157
30,57545212,47.93025964408461,7.1025455253586784,20.356489727718696,20.154602580706275
31,57531202,4.96062620838838,0.7350903946900321,17.98202933432011,18.118544647768225
32,57538857,29.551655594018303,4.379112084199602,16.576866327794313,15.854282259464483
33,57528146,17.8684010653686,2.6478290118716465,20.02510751795488,18.95727011359278
34,57529061,52.771445658668,7.819936674929719,25.787714570072414,25.511479893348962
35,57528248,40.326027113116396,5.9757123277571536,21.12737712182917,21.322298105564485
36,57536621,3.30906569804445,0.4903539004647169,7.055874449496097,6.2074575553693565
37,57538571,71.83642217723799,10.645080220334014,20.40874158331601,21.77722516918311
38,57540838,55.7936783119262,8.267786220652784,15.855092237096319,19.17361979205636
39,57377058,78.71684773732491,11.66465608195549,18.17890028067111,20.311678374659287
40,57382228,37.549811578934495,5.564318828824409,21.069465499369365,20.86885288905864
41,57377617,18.436510043751,2.7320142408332417,16.052841326046348,15.602368250294564
42,59424381,16.522901185509,2.4484461121746515,19.22105342176652,18.5793990998379
43,59420793,4.427889495867389,0.6561468049451092,14.168447185036069,13.910098847517814
44,59403353,9.55299445913324,1.4156104839266592,16.352850461477562,15.965420792921801
45,59410340,13.9243262826417,2.0633762901932604,26.84859277583884,27.36527063141701
46,59420832,11.2861189717046,1.6724335398220462,21.22021039790252,21.32970734112831
47,59408867,35.5665458113042,5.2704285910481135,16.998734864174278,17.217581603207574
