Folder,Molecule,alpha_GFN2,alpha_wb97,error
homopolymer,1-sp86,14.236598928,14.01387333,0.222725598
pubchemqc,57126293,18.868580082046726,18.646082219912287,0.222497862134439
pubchemqc,59065500,21.649975252992263,21.427509250570747,0.222466002421516
pubchemqc,54205423,8.065578843439747,8.287970901690331,0.222392058250584
pubchemqc,23062288,14.035875955863284,13.813778785188141,0.222097170675143
pubchemqc,64746912,27.20839518319365,27.43047190437864,0.222076721184987
pubchemqc,60714954,23.767132307456517,23.545068774710828,0.22206353274569
pubchemqc,20726508,14.17952843774532,13.957517955126269,0.222010482619051
mike-copolymer,10-67,27.676300736,27.898296000000002,0.221995264
pubchemqc,54544001,15.488667899548702,15.710543089526356,0.221875189977654
pubchemqc,63066377,22.548836593792878,22.326990448018638,0.22184614577424
mike-copolymer,3-100,26.624171251999996,26.846016,0.221844748000002
pubchemqc,12662410,8.339331278064606,8.117558483722446,0.22177279434216
pubchemqc,554422,20.185123741133747,19.963444303159694,0.221679437974053
pubchemqc,6492190,24.28811833714563,24.509751245120345,0.221632907974715
pubchemqc,43173896,26.281243010054983,26.502835611788228,0.221592601733246
pubchemqc,24265038,23.124982011299263,23.346501261600427,0.221519250301164
pubchemqc,58752378,22.026949897428626,22.248452551042128,0.221502653613502
pubchemqc,100736,18.980147906612608,18.75870260048237,0.221445306130239
pubchemqc,64221524,20.128938322375603,20.35020639959116,0.221268077215555
pubchemqc,24264332,22.689634741766305,22.910838210447746,0.221203468681441
pubchemqc,59041099,19.379256308633494,19.600391760532453,0.221135451898959
pubchemqc,43137287,19.830240177085045,19.60928284320904,0.220957333876004
pubchemqc,60688859,26.04950316384766,26.27018561508425,0.220682451236591
pubchemqc,10975757,18.026306036941236,17.805874906974974,0.220431129966261
pubchemqc,19004812,19.688299821357106,19.46850736749644,0.219792453860666
pubchemqc,11195382,21.253018641163827,21.033337918575466,0.219680722588361
pubchemqc,64287295,20.775218378251427,20.994809893643595,0.219591515392167
pubchemqc,64175969,26.985663485584823,27.205231143238482,0.219567657653659
mike-copolymer,24-29,26.060404027999997,26.27986667,0.219462642000003
pubchemqc,43499683,23.179100105150386,22.959739165168962,0.219360939981424
mike-copolymer,17-93,27.178216503999998,27.397464000000003,0.219247496000005
pubchemqc,22600616,17.4130979931128,17.193872049403346,0.219225943709453
pubchemqc,28702654,17.08242543993129,16.863420143256928,0.219005296674361
pubchemqc,43499774,19.680033337238548,19.46109813193262,0.218935205305929
pubchemqc,59408867,16.998734864174278,17.217581603207574,0.218846739033296
pubchemqc,44891099,18.571163734508715,18.78982138985042,0.218657655341705
pubchemqc,297272,18.642443396142188,18.423805152997655,0.218638243144532
pubchemqc,15778651,17.50882916939986,17.290192111733028,0.218637057666832
pubchemqc,54586625,23.038204007082804,23.256108587721812,0.217904580639008
pubchemqc,63787993,22.043839546265783,21.826126123904324,0.217713422361459
pubchemqc,64667155,20.99020283097001,20.772532826728963,0.217670004241047
pubchemqc,65210902,25.841763906217512,25.624100273919048,0.217663632298464
pubchemqc,63586097,25.20450177913113,24.98690601543043,0.2175957637007
pubchemqc,64753985,27.21887702874579,27.436399292829694,0.217522264083904
mike-copolymer,17-66,28.156292263999998,28.373671999999996,0.217379735999998
pubchemqc,21722477,19.127160476822837,18.909851005984322,0.217309470838515
pubchemqc,28303687,22.231231264821144,22.448501911265307,0.217270646444163
pubchemqc,20641535,17.873153433219272,18.090389552625705,0.217236119406433
pubchemqc,20473958,25.41585985559536,25.63299135659563,0.217131501000271
pubchemqc,62513409,21.056374861975208,21.27339715084327,0.217022288868062
pubchemqc,11564924,25.49325480389379,25.71004740645937,0.21679260256558
pubchemqc,57192721,17.745461037480556,17.528769496888064,0.216691540592493
pubchemqc,63338340,25.733426656542157,25.950106638727174,0.216679982185017
pubchemqc,63560873,22.790484366165565,23.00715827277741,0.216673906611845
pubchemqc,58566842,13.104254087278385,12.8876243397105,0.216629747567884
mike-copolymer,92-95,28.23396,28.01753467,0.21642533
pubchemqc,54158262,15.34754315247162,15.13114086843554,0.216402284036079
pubchemqc,54107794,13.964954012122837,13.748577512226515,0.216376499896322
pubchemqc,63314229,23.749588571303796,23.53321399780872,0.216374573495077
pubchemqc,43543488,22.582093243990514,22.798217829877657,0.216124585887144
pubchemqc,60135777,16.614224582615368,16.398120149848953,0.216104432766414
pubchemqc,43181584,24.50267320238623,24.7186916880201,0.216018485633871
pubchemqc,62853335,17.758092895008602,17.54210612090294,0.215986774105662
pubchemqc,7018615,24.395261958971645,24.179299338973923,0.215962619997722
pubchemqc,6147645,15.662090393556745,15.877991813268714,0.215901419711969
pubchemqc,64259626,20.312219693409574,20.528028053122863,0.215808359713289
pubchemqc,7350949,21.453271458995573,21.669050329951318,0.215778870955745
pubchemqc,20770222,16.898408924544672,16.682634795499688,0.215774129044984
pubchemqc,228512,17.76521050306063,17.549515356466767,0.215695146593863
mike-copolymer,5-64,24.851336823999997,24.63568533,0.215651493999996
pubchemqc,24700809,22.914565945044608,23.13015158313685,0.215585638092243
pubchemqc,43375774,22.24632847139069,22.461838535280183,0.215510063889493
pubchemqc,11745423,19.411638224480466,19.627065008562212,0.215426784081746
pubchemqc,21611733,14.189231869009124,13.973818273366675,0.215413595642449
pubchemqc,489517,20.154971116083217,19.939734749355463,0.215236366727755
pubchemqc,33779147,22.162174225672107,22.377373249852614,0.215199024180507
pubchemqc,64732036,25.73399390761693,25.518889128912786,0.215104778704145
mike-copolymer,17-27,27.114315284,27.32928533,0.214970046000001
pubchemqc,64534019,21.430434120401927,21.215605113445466,0.21482900695646
pubchemqc,10466082,22.596645723561412,22.38181879119091,0.214826932370503
pubchemqc,11159158,21.557711747133776,21.343043965143192,0.214667781990585
pubchemqc,11182644,16.30201228802583,16.516667918870095,0.214655630844266
pubchemqc,16731692,20.060996965917766,19.84637838125132,0.214618584666447
pubchemqc,48941399,24.05366715527608,24.268210165739774,0.214543010463693
pubchemqc,62893293,26.88183608941246,26.667320641305064,0.214515448107395
pubchemqc,64663382,25.799562234108386,26.01382606457604,0.214263830467655
mike-copolymer,19-32,21.049932404,21.26414667,0.214214265999999
pubchemqc,60699813,24.497091528866576,24.711282452456285,0.214190923589708
pubchemqc,206756,24.224494786804968,24.010368768118802,0.214126018686166
pubchemqc,64500732,27.920303135814862,28.134349282941645,0.214046147126783
pubchemqc,54925845,24.608187829681178,24.39416717032473,0.214020659356446
pubchemqc,62602677,25.251607920629365,25.46554263285327,0.213934712223907
mike-copolymer,18-94,31.307113992,31.521040000000003,0.213926008000001
pubchemqc,17805890,19.519338872636162,19.30550418509237,0.213834687543791
pubchemqc,24261444,23.50167021468873,23.71548119267872,0.21381097798999
mike-copolymer,14-76,30.31440118,30.528108000000003,0.213706820000002
mike-copolymer,2-34,25.366486195999997,25.57997467,0.213488474000002
pubchemqc,19593383,25.406456646556602,25.619654732580752,0.21319808602415
pubchemqc,52493642,25.883191016840787,25.670037534414732,0.213153482426055
pubchemqc,13900024,15.446540023425793,15.233388319216273,0.213151704209521
pubchemqc,64088861,20.508452408209113,20.29537805641888,0.213074351790233
pubchemqc,64768234,22.26277667797295,22.049885037931727,0.212891640041224
pubchemqc,58951607,18.113584905481805,17.90071312219189,0.212871783289916
pubchemqc,62594609,27.71846726071255,27.931336228492953,0.212868967780402
pubchemqc,63001201,24.60522250542383,24.817975444575303,0.212752939151475
pubchemqc,11897538,25.626345568664302,25.41367798390652,0.212667584757781
pubchemqc,124864,16.022317350109365,15.809826846081554,0.21249050402781
pubchemqc,43509707,23.64328589771427,23.430966547027985,0.212319350686286
pubchemqc,18323307,24.914617067728447,24.70239136977969,0.212225697948757
pubchemqc,13033774,18.555370652535007,18.76759368315896,0.212223030623953
mike-copolymer,78,14.1901364,14.40222533,0.21208893
pubchemqc,57319014,4.77758489642293,4.989379228677159,0.21179433225423
pubchemqc,569074,24.47874255699277,24.690536592877578,0.211794035884807
pubchemqc,3020635,18.728890207528934,18.5171615211018,0.211728686427133
pubchemqc,63830579,24.837023996471046,24.62533531991595,0.211688676555095
pubchemqc,57754846,20.965390190175047,21.177077088513588,0.211686898338542
pubchemqc,20816113,14.246129908043795,14.03457400499001,0.211555903053785
pubchemqc,13589904,17.686206861536586,17.897749427966357,0.21154256642977
pubchemqc,28902191,20.15200238357751,20.36354302360603,0.21154064002852
pubchemqc,16495101,21.619329172853185,21.83057166524262,0.211242492389435
pubchemqc,62604273,22.898165157569963,22.687079296420347,0.211085861149616
pubchemqc,22622833,19.73124775167221,19.520372016443183,0.210875735229028
pubchemqc,57456606,14.322280845691061,14.111630054853752,0.21065079083731
pubchemqc,64670141,26.17260776092526,25.961961415629286,0.210646345295974
pubchemqc,10419418,18.584049136077763,18.373422351163672,0.210626784914091
pubchemqc,54320425,22.355157249753347,22.144723253148637,0.21043399660471
pubchemqc,65044058,24.52464588318959,24.734992006260505,0.210346123070917
pubchemqc,64503717,26.91343603453802,27.123729552036448,0.210293517498428
pubchemqc,12660914,16.137081222528053,15.926892767989932,0.210188454538121
pubchemqc,12324586,16.048066962833733,15.837981941224074,0.210085021609659
pubchemqc,63205701,25.592466098125183,25.38255919453848,0.209906903586703
pubchemqc,64370708,24.75629355850649,24.966160155851725,0.209866597345236
pubchemqc,43620931,20.125876974425346,19.91602519555123,0.209851778874114
pubchemqc,62692708,20.165884327329877,19.956035067595867,0.20984925973401
mike-copolymer,20-25,27.050245492,27.25992267,0.209677178000003
pubchemqc,18740992,19.25428132413016,19.04469909324587,0.209582230884291
pubchemqc,21909191,4.385626110351713,4.595207896681874,0.209581786330161
pubchemqc,524216,12.651037964336169,12.441588358768465,0.209449605567704
mike-copolymer,30-58,24.519203659999995,24.72848133,0.209277670000006
pubchemqc,43547400,23.207491851276817,22.998267190100826,0.209224661175991
pubchemqc,19003461,23.705384182821764,23.49616781998961,0.209216362832155
pubchemqc,63763771,22.211517215387058,22.002465930323268,0.20905128506379
pubchemqc,62949493,22.078083403009934,21.86909969017449,0.208983712835444
pubchemqc,10750217,17.349713316526717,17.558406439143347,0.20869312261663
mike-copolymer,17-67,31.281666872,31.49015733,0.208490458
pubchemqc,14432968,17.406688115241828,17.19831759074164,0.208370524500186
pubchemqc,18324819,13.568339706977445,13.360333568682284,0.208006138295161
pubchemqc,59560022,22.95804037563889,23.165715913843194,0.207675538204303
pubchemqc,25220813,16.51688426854856,16.309209323083106,0.207674945465453
pubchemqc,63708649,19.581310459815523,19.373669152279533,0.20764130753599
pubchemqc,65196182,16.813058680021364,16.60557874563595,0.207479934385415
pubchemqc,62512642,21.03052848463437,21.237832820136926,0.207304335502556
pubchemqc,11658348,17.017713176516875,17.224990838771397,0.207277662254523
pubchemqc,63771313,27.93747107553979,28.144722212731,0.207251137191211
pubchemqc,227196,25.83719581612299,25.630027662370104,0.207168153752885
pubchemqc,11287302,19.00808517022956,19.215111511213752,0.207026340984193
pubchemqc,211757,25.19036599496834,25.397377665666124,0.207011670697785
mike-copolymer,5-53,25.629122408,25.42250267,0.206619738000001
pubchemqc,6339603,12.253989329802026,12.047417026773179,0.206572303028848
pubchemqc,14710419,23.39448762028365,23.18794362053465,0.206543999748998
pubchemqc,21919535,14.267534152294695,14.061247253019767,0.206286899274929
mike-copolymer,20-32,24.54122532,24.74747467,0.20624935
pubchemqc,53342312,22.204099385109984,21.998020388984976,0.206078996125008
pubchemqc,62849090,26.00052574581542,26.206466189235385,0.205940443419966
pubchemqc,59254934,16.9418433452669,16.7359812915592,0.205862053707701
mike-copolymer,16-95,26.865812480000002,26.66007867,0.205733810000002
pubchemqc,57634647,21.437302778139006,21.23190543168587,0.205397346453136
mike-copolymer,3-74,25.018568536,25.22388667,0.205318133999999
pubchemqc,10774587,20.42033896337464,20.21535831232961,0.20498065104503
pubchemqc,43194046,28.39772345312755,28.602612970575148,0.204889517447597
pubchemqc,21441518,18.922073873709248,18.717210881324974,0.204862992384275
mike-copolymer,19-34,25.477712636000003,25.68253867,0.204826033999996
pubchemqc,53740468,14.023021673083614,13.818224326526432,0.204797346557182
homopolymer,1-sp18,13.379943996,13.58437733,0.204433334000001
pubchemqc,23036660,13.993018714591475,13.788587384271148,0.204431330320327
pubchemqc,10262176,17.669194663943202,17.4650500710392,0.204144592904001
pubchemqc,11412515,17.167760125059907,17.371693702935055,0.203933577875148
pubchemqc,64974926,18.8911745458986,19.09508189507985,0.20390734918125
pubchemqc,63725543,24.16662850886681,24.37045761652051,0.2038291076537
pubchemqc,21795060,24.99646422567718,25.20029199966848,0.2038277739913
pubchemqc,15531541,19.888683486288905,19.684857045960012,0.203826440328893
pubchemqc,13409491,17.51020002616388,17.714000385983592,0.203800359819713
pubchemqc,20156365,19.318003120934407,19.11434590754579,0.203657213388617
pubchemqc,62570757,24.20102899685079,24.404540100114087,0.203511103263295
pubchemqc,63901554,25.99492377099033,25.791548997661405,0.203374773328925
pubchemqc,10986556,19.265703401675356,19.06248125859904,0.203222143076317
pubchemqc,1214117,14.059764220429313,13.856752351458304,0.203011868971009
pubchemqc,23325908,10.73028596349066,10.933067997974481,0.202782034483821
pubchemqc,63907047,22.648868090401184,22.851564325937172,0.202696235535988
pubchemqc,43184918,20.370004617941238,20.57248346650579,0.202478848564553
pubchemqc,18428557,15.47735444139688,15.27488003837367,0.20247440302321
pubchemqc,62595850,26.94516371488471,26.742894844056035,0.202268870828675
pubchemqc,346381,19.67665576311442,19.474434755947488,0.202221007166933
pubchemqc,58101941,21.850813993172398,22.052848732157248,0.20203473898485
pubchemqc,58520417,21.270893718330964,21.068902249281805,0.201991469049158
pubchemqc,57545212,20.356489727718696,20.154602580706275,0.201887147012421
pubchemqc,62593032,23.800291896668266,23.598415270770346,0.201876625897921
pubchemqc,22323544,18.390911851712076,18.592735723852783,0.201823872140707
pubchemqc,59801702,16.970384609767006,16.768581928040017,0.201802681726988
pubchemqc,12325218,15.786190050970564,15.584586084941394,0.20160396602917
pubchemqc,21762898,16.03065362922693,15.829090858547492,0.201562770679438
pubchemqc,21361436,22.140500581616106,22.34180891914628,0.201308337530175
pubchemqc,2784607,19.879229598078894,20.080510225068068,0.201280626989174
pubchemqc,21024492,17.12543486690158,16.924175874880255,0.201258992021323
pubchemqc,21872635,11.929896474170613,11.728819897528872,0.201076576641741
pubchemqc,3019237,22.006208038837134,22.206960831884732,0.200752793047599
pubchemqc,14327999,20.00434417258025,20.204985382540254,0.200641209960004
pubchemqc,57382228,21.069465499369365,20.86885288905864,0.200612610310724
pubchemqc,64507745,19.771243101615145,19.570754818277173,0.200488283337972
pubchemqc,64031821,25.263625848898602,25.464060785740514,0.200434936841912
pubchemqc,10656367,22.88156506165864,22.681151907969287,0.200413153689354
pubchemqc,53984366,16.95094870303599,16.750799762686842,0.200148940349148
pubchemqc,11182764,15.225937295563872,15.025929723429279,0.200007572134593
pubchemqc,53981200,22.390953637717548,22.590759234090662,0.199805596373114
pubchemqc,64820708,23.171337745419603,22.97159394207108,0.199743803348522
pubchemqc,63733985,20.54661560238182,20.34724270536563,0.19937289701619
pubchemqc,49962695,24.72826486492269,24.927632130919857,0.199367265997168
pubchemqc,12176031,21.481643496555403,21.282288233519854,0.19935526303555
pubchemqc,45120131,14.6501783437845,14.45097304367676,0.199205300107741
pubchemqc,5073362,16.597540317788045,16.796737023182533,0.199196705394488
pubchemqc,63966669,22.2428356095612,22.043957649480667,0.198877960080534
pubchemqc,42623119,20.781677157077123,20.58285639629514,0.198820760781985
pubchemqc,16736248,18.942245665716463,19.14101915557555,0.198773489859086
pubchemqc,18983403,9.644011269166835,9.445293496759195,0.19871777240764
pubchemqc,63656867,19.807973201445094,19.60928284320904,0.198690358236053
pubchemqc,45096884,22.289864398640155,22.48851178330993,0.198647384669776
pubchemqc,13210632,18.702371071598908,18.900959923307735,0.198588851708827
pubchemqc,64519974,21.886938165717947,22.085449368638066,0.19851120292012
pubchemqc,25257041,22.146335354622607,22.34477261337181,0.198437258749202
pubchemqc,547375,17.901956391919494,17.703627456194237,0.198328935725257
pubchemqc,24261427,25.16793972076376,25.36625887629807,0.19831915553431
pubchemqc,69673,14.129036423779125,13.930844707096515,0.19819171668261
pubchemqc,63595552,27.61676068412797,27.41861712747653,0.198143556651441
pubchemqc,65280433,26.07654035352831,26.27463115642254,0.198090802894232
pubchemqc,63201142,25.218692539821802,25.416641678132052,0.19794913831025
pubchemqc,12168762,21.82991328057042,21.63200415213221,0.197909128438209
pubchemqc,53409492,20.162808753647344,19.964926150272454,0.19788260337489
pubchemqc,361791,15.441639851393305,15.243761249005622,0.197878602387682
pubchemqc,13863258,16.9886033272796,17.186462813839526,0.197859486559928
pubchemqc,20727709,25.16877355613412,25.36625887629807,0.197485320163949
pubchemqc,23548039,13.173418560343102,13.370706498471638,0.197287938128536
pubchemqc,57452431,23.823855933086016,23.626570365912862,0.197285567173154
pubchemqc,10632524,25.38384780878773,25.581126707648878,0.197278898861146
pubchemqc,45122041,17.579331009483848,17.382066632724403,0.197264376759446
pubchemqc,45788270,16.279655660635555,16.08248671483018,0.197168945805377
pubchemqc,63235489,23.691890631197644,23.888857304872126,0.196966673674481
pubchemqc,19746030,21.110217776817496,20.91330830244156,0.196909474375936
pubchemqc,53656799,20.262552623731054,20.065691753940424,0.19686086979063
pubchemqc,543904,15.236652235666845,15.433437679439445,0.196785443772599
pubchemqc,54080324,19.83569544904598,19.638919785464324,0.196775663581654
pubchemqc,60063454,16.14139354581091,15.9446749333431,0.19671861246781
pubchemqc,64456027,22.515793181394773,22.712270697337342,0.196477515942568
pubchemqc,63278412,24.51939999622569,24.323038508912052,0.196361487313638
pubchemqc,11457661,10.883320463997741,10.687081377255618,0.196239086742123
pubchemqc,57271217,21.579508532684844,21.77574332207034,0.196234789385496
pubchemqc,12547605,16.569423306116324,16.765618233814486,0.196194927698162
pubchemqc,64300084,20.141762375474173,19.945662137806522,0.19610023766765
pubchemqc,15530690,22.710337035039892,22.90639266910945,0.196055634069559
pubchemqc,49657860,16.995707746892325,16.79970071740806,0.196007029484264
pubchemqc,12685491,17.997080455444454,17.80142936563668,0.195651089807775
pubchemqc,20715752,21.78603386116022,21.590512432974812,0.195521428185408
pubchemqc,43174752,24.911423242646308,25.106935631564326,0.195512388918019
pubchemqc,18622362,19.108220988874603,18.91281470020985,0.195406288664753
pubchemqc,62748807,21.60553080527796,21.800934722987336,0.195403917709374
pubchemqc,31894,19.935018919103804,19.73968538913229,0.195333529971514
pubchemqc,60693108,16.799374562858542,16.604096898523185,0.195277664335357
pubchemqc,62807440,26.12008398638276,25.924915237810183,0.195168748572577
pubchemqc,62578636,23.78894005867623,23.59396972943205,0.194970329244178
pubchemqc,57528248,21.12737712182917,21.322298105564485,0.194920983735315
pubchemqc,12153317,20.290211003721375,20.485054486852697,0.194843483131322
pubchemqc,20464302,22.77067918313405,22.57594076296302,0.194738420171028
pubchemqc,57096826,19.383151343769395,19.188438263184,0.194713080585395
pubchemqc,63006338,20.002515869612523,19.807850356319445,0.194665513293078
pubchemqc,20634643,21.501104742872048,21.695723577981077,0.194618835109029
pubchemqc,45258826,26.502382907495285,26.696957583560344,0.194574676065059
kyle-mutants,1336,51.29100654,51.48554933,0.19454279
pubchemqc,43206570,25.813399426077954,26.007898676124977,0.194499250047024
pubchemqc,57229307,20.223880266890408,20.418371366778306,0.194491099887898
pubchemqc,23521347,21.917673601237922,22.112122616667826,0.194449015429903
pubchemqc,22986468,22.928794789206083,22.734498404028802,0.194296385177282
pubchemqc,47163094,24.066532403724388,24.260800930175954,0.194268526451566
pubchemqc,10798385,17.66356927593373,17.46949561237749,0.194073663556242
pubchemqc,54551471,16.223167796881693,16.029140218770664,0.194027578111029
mike-copolymer,30-94,25.418221076000002,25.224528,0.193693076000002
pubchemqc,57031561,21.69763634623423,21.89132739686595,0.19369105063172
pubchemqc,10331552,25.40577573780829,25.21214677657059,0.1936289612377
pubchemqc,53921873,17.024389935052856,16.83081950677611,0.193570428276747
pubchemqc,20475559,25.915202767278988,26.108664279792947,0.193461512513959
pubchemqc,526513,21.36001111458434,21.5534662551557,0.193455140571363
pubchemqc,43569036,25.20998979991325,25.016542957685708,0.193446842227541
pubchemqc,21707668,22.79337796902266,22.986412413198718,0.193034444176057
pubchemqc,64556166,21.061841099604774,20.86885288905864,0.192988210546133
pubchemqc,65132602,23.23803598033453,23.430966547027985,0.192930566693455
pubchemqc,20692346,12.290699276511248,12.097799828607164,0.192899447904084
mike-copolymer,5-36,23.924801176,24.117635999999997,0.192834823999998
pubchemqc,18922473,17.37332299383554,17.18053542538847,0.19278756844707
pubchemqc,13182814,20.95789071012205,21.15040384048384,0.192513130361789
pubchemqc,64719461,22.893200821557485,23.085696169753923,0.192495348196438
pubchemqc,43530024,15.390251616293307,15.197823988509931,0.192427627783376
pubchemqc,22637811,24.64191600363009,24.834275762815707,0.192359759185617
pubchemqc,14805664,13.379298248031445,13.186957456488875,0.19234079154257
pubchemqc,63200438,24.54866292026971,24.740919394711565,0.192256474441855
pubchemqc,15146980,22.175436312777208,21.983201917857333,0.192234394919875
pubchemqc,30472318,24.054321390776373,23.862184056842374,0.192137333933999
pubchemqc,64203720,19.903513960378167,19.711530293989775,0.191983666388392
pubchemqc,19901212,18.96400836878394,18.772039224497245,0.191969144286695
pubchemqc,6421581,22.67297122279856,22.481102547746115,0.191868675052444
pubchemqc,21419334,19.042387708119374,18.850577121473755,0.191810586645619
pubchemqc,64855406,21.754396277118,21.946155740038233,0.191759462920231
mike-copolymer,34-72,33.711806152,33.903544000000004,0.191737848000003
pubchemqc,13861962,11.877580306408605,11.685846331258707,0.191733975149898
pubchemqc,64399638,24.534010267833985,24.342302521377988,0.191707746455997
mike-copolymer,15-94,24.048197656,24.23963733,0.191439674000002
pubchemqc,18356492,19.2375321543993,19.046180940358628,0.191351214040672
pubchemqc,521651,27.556511596032486,27.36527063141701,0.191240964615474
pubchemqc,18661302,21.22005584124865,21.028892377237174,0.191163464011478
pubchemqc,23156947,22.097280139616952,21.906145867993605,0.191134271623348
pubchemqc,10584558,20.31309176043544,20.122001944225463,0.191089816209978
pubchemqc,59728869,19.841839483544923,19.65077456236644,0.191064921178484
pubchemqc,33755351,18.06657982595665,17.87552172127489,0.191058104681762
pubchemqc,64505476,24.16287973204093,23.97184074318693,0.191038988854
pubchemqc,53485974,15.867394531826491,15.676460605932776,0.190933925893715
pubchemqc,18762086,17.289835282948268,17.099033834186436,0.190801448761832
mike-copolymer,10-34,25.958742828000002,26.149528,0.190785171999998
mike-copolymer,20-55,29.128426119999997,29.319096000000002,0.190669880000005
pubchemqc,64265440,23.974099226371496,23.78364615986587,0.190453066505626
pubchemqc,43511820,22.421123452194585,22.611505093669372,0.190381641474787
pubchemqc,49845474,25.48694302430168,25.296612061998147,0.190330962303534
pubchemqc,23166607,18.6336481889738,18.823903873444,0.190255684470198
pubchemqc,65236491,24.376895945856045,24.186708574537743,0.190187371318302
pubchemqc,53275626,17.108419557429258,16.9182484864292,0.190171071000059
pubchemqc,28424361,21.89921334264595,21.709060201995953,0.190153140649997
pubchemqc,17777677,16.142832863911536,16.33291887688733,0.190086012975794
pubchemqc,3653473,14.627700797669823,14.437636419661882,0.190064378007941
pubchemqc,13138789,19.542871493895127,19.352923292700826,0.189948201194301
pubchemqc,64290295,23.83410720322741,24.023705392133678,0.189598188906267
pubchemqc,21651740,18.29035459574816,18.100762482415053,0.189592113333106
mike-copolymer,8-52,26.769072428,26.95854533,0.189472901999999
pubchemqc,2759170,21.607021395288697,21.796489181649047,0.18946778636035
pubchemqc,12459971,15.148685345511826,14.95924660335489,0.189438742156936
pubchemqc,63892370,19.3126730650545,19.12323699022237,0.18943607483213
pubchemqc,58430936,24.340574687644505,24.151144243831396,0.189430443813109
pubchemqc,54484697,19.859460868486355,19.670038574832372,0.189422293653983
pubchemqc,22507364,26.116440124332467,26.30574994579059,0.189309821458124
pubchemqc,5199040,25.280785193910276,25.469988174191567,0.189202980281291
pubchemqc,248239,12.107658705633098,11.918496327962695,0.189162377670403
pubchemqc,41514868,20.077013362251364,19.88787010040872,0.189143261842645
pubchemqc,20787708,25.346077304099907,25.53518944715319,0.189112143053283
pubchemqc,887307,20.893215492885453,21.08223887329668,0.189023380411228
pubchemqc,32735,14.961467892176927,14.772533867146594,0.188934025030333
pubchemqc,65156556,27.241549141386372,27.43047190437864,0.188922762992267
pubchemqc,72855,17.60081705169537,17.789574588734567,0.188757537039198
pubchemqc,10823622,24.25684499112372,24.0681608055166,0.188684185607119
pubchemqc,63335096,23.81283736250964,24.00147768544221,0.188640322932571
pubchemqc,18649420,13.842269666886413,13.653739297009606,0.188530369876807
pubchemqc,58748768,21.81692637247415,22.005429624548803,0.188503252074653
pubchemqc,21355295,19.865341726938073,20.053836977038312,0.188495250100239
pubchemqc,10630445,10.999460824199481,11.187945701369927,0.188484877170446
pubchemqc,43753954,21.707855015739145,21.51938377156213,0.188471244177016
pubchemqc,58339508,23.948309307405648,23.75993660606165,0.188372701343997
pubchemqc,60710640,26.717602825720093,26.9058980264601,0.188295200740008
pubchemqc,14484894,19.953158950534704,19.764876790049282,0.188282160485421
pubchemqc,20703278,20.301517349007057,20.489500028190992,0.187982679183936
pubchemqc,11769529,22.125696632590167,22.31365382400376,0.187957191413595
pubchemqc,43177387,21.36799175039484,21.180040782739123,0.187950967655716
pubchemqc,20679285,14.858218712747965,14.670286416365864,0.187932296382101
pubchemqc,43753481,28.340618400051227,28.52852061493693,0.187902214885703
pubchemqc,53526076,23.515775028246864,23.703626415776604,0.18785138752974
pubchemqc,58059670,18.455942119516887,18.268211206157414,0.187730913359474
pubchemqc,25094290,20.89779232587794,20.71029524799286,0.18749707788508
pubchemqc,62676436,21.160017175443183,21.34748950648148,0.187472331038297
pubchemqc,24708033,26.057545296313343,26.24499421416726,0.187448917853917
pubchemqc,43125355,21.802836525571852,21.615703833891807,0.187132691680045
pubchemqc,62906351,25.176393213987946,25.36329518207254,0.186901968084594
pubchemqc,17776502,17.644523687732214,17.45764083547538,0.186882852256833
pubchemqc,20528435,11.001171913060588,11.187945701369927,0.186773788309338
pubchemqc,5462845,11.992613134078267,11.805875947392614,0.186737186685653
pubchemqc,13919749,23.55542896061501,23.368728968291894,0.186699992323117
pubchemqc,14153739,22.484130998690468,22.670778978179943,0.186647979489475
pubchemqc,24978032,19.740867458574144,19.554454500036766,0.186412958537378
pubchemqc,667734,18.599173460449475,18.78537584851213,0.186202388062654
pubchemqc,322882,17.090710891692883,17.276855487718144,0.186144596025262
pubchemqc,10888834,21.27427040334682,21.08816626174774,0.186104141599078
homopolymer,1-sp98,13.422299524,13.60835333,0.186053806
pubchemqc,62773135,16.650789011938116,16.464803269923348,0.185985742014768
pubchemqc,62608152,20.159783118212506,19.973817232949038,0.185965885263467
pubchemqc,4630297,23.738398699201174,23.552478010274648,0.185920688926526
pubchemqc,5262070,22.551600238658185,22.737462098254326,0.185861859596141
pubchemqc,43477292,22.743984300136447,22.558158597609854,0.185825702526593
pubchemqc,64162369,27.796943068295022,27.61125725213588,0.185685816159143
mike-copolymer,10-69,25.137526792,25.32319467,0.185667878
pubchemqc,14518426,26.24391705950099,26.058281477958964,0.185635581542027
pubchemqc,551862,22.859274821019014,22.673742672405467,0.185532148613547
pubchemqc,63988092,23.114126295720574,22.92862037580091,0.185505919919663
mike-copolymer,58-94,24.718876528,24.90435467,0.185478142000001
pubchemqc,14188534,18.731800555258406,18.917260241548146,0.18545968628974
pubchemqc,62560370,20.57415054450765,20.388734424523026,0.185416119984623
pubchemqc,10176095,11.685942651321039,11.500615442163179,0.18532720915786
pubchemqc,63623835,24.8742548124404,25.059516523955875,0.185261711515473
pubchemqc,62965315,21.957615011945947,21.772779627844816,0.184835384101131
pubchemqc,21245292,18.137369885304068,17.952577771138632,0.184792114165436
